system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|098765-4321|921|            |40|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-11009|
Flex Lön|1973|2022|098765-4321|921|19650927-0689|50|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|29000|
Flex Lön|1973|2022|098765-4321|921|19650927-0689|50|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-6959|
Flex Lön|1973|2022|098765-4321|921|            |60|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|098765-4321|921|            |60|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-8909|
Flex Lön|1973|2022|098765-4321|921|19760801-0695|80|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|098765-4321|921|19760801-0695|80|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-8069|
Flex Lön|1973|2022|098765-4321|921|            |100|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|098765-4321|921|            |100|2|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-18256|
Flex Lön|1973|2022|098765-4321|921|            |100|3|1|Månadsutbetalning|2022-01|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|11625|
Flex Lön|1973|2022|098765-4321|921|            |100|4|1|Månadsutbetalning|2022-01|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-11625|
Flex Lön|1973|2022|098765-4321|921|            |300|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|098765-4321|921|            |300|2|1|Månadsutbetalning|2022-01|MÅN|30|80/90/100 modell, debet|2022-01-01T00:00|2022-01-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|098765-4321|921|            |300|3|1|Månadsutbetalning|2022-01|MÅN|31|80/90/100 modell, kredit|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|098765-4321|921|            |300|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-6897|
Flex Lön|1973|2022|098765-4321|921|            |301|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|098765-4321|921|            |301|2|1|Månadsutbetalning|2022-01|MÅN|547|Semers vid < 40%|2022-01-01T00:00|2022-01-31T00:00|0|0||0|972|
Flex Lön|1973|2022|098765-4321|921|            |301|3|1|Månadsutbetalning|2022-01|MÅN|570|Semesteravdr under 40 %|2022-01-01T00:00|2022-01-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|098765-4321|921|            |301|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|098765-4321|921|            |303|1|1|Månadsutbetalning|2022-01|MÅN|570|Semesteravdr under 40 %|||0|0|kdgr|0|0|
Flex Lön|1973|2022|098765-4321|921|            |303|2|1|Månadsutbetalning|2022-01|MÅN|547|Semers vid < 40%|||0|0||0|3421.44|
Flex Lön|1973|2022|098765-4321|921|            |303|3|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|80|0||0|26400|
Flex Lön|1973|2022|098765-4321|921|            |303|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|098765-4321|921|            |303|5|1|Månadsutbetalning|2022-01|MÅN|998|Öresutjämning|||0|0||0|-0.44|
Flex Lön|1973|2022|098765-4321|921|            |304|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|098765-4321|921|            |304|2|1|Månadsutbetalning|2022-01|MÅN|570|Semesteravdr under 40 %|2022-01-01T00:00|2022-01-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|098765-4321|921|            |304|3|1|Månadsutbetalning|2022-01|MÅN|547|Semers vid < 40%|2022-01-01T00:00|2022-01-31T00:00|0|0||0|3823.2|
Flex Lön|1973|2022|098765-4321|921|            |304|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-8349|
Flex Lön|1973|2022|098765-4321|921|            |304|5|1|Månadsutbetalning|2022-01|MÅN|998|Öresutjämning|||0|0||0|-0.2|
Flex Lön|1973|2022|098765-4321|921|            |305|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|80|0||0|21600|
Flex Lön|1973|2022|098765-4321|921|            |305|2|1|Månadsutbetalning|2022-01|MÅN|30|80/90/100 modell, debet|2022-01-01T00:00|2022-01-31T00:00|0|0||0|2400|
Flex Lön|1973|2022|098765-4321|921|            |305|3|1|Månadsutbetalning|2022-01|MÅN|31|80/90/100 modell, kredit|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-2400|
Flex Lön|1973|2022|098765-4321|921|            |305|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-4685|
Flex Lön|1973|2022|098765-4321|921|            |306|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|098765-4321|921|            |306|2|1|Månadsutbetalning|2022-01|MÅN|110|Lönetillägg|2022-01-01T00:00|2022-01-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|098765-4321|921|            |306|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|098765-4321|921|            |307|1|1|Månadsutbetalning|2022-01|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-600|
Flex Lön|1973|2022|098765-4321|921|            |307|2|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|0|
Flex Lön|1973|2022|098765-4321|921|            |307|3|1|Månadsutbetalning|2022-01|MÅN|924|Nettolöneavdrag|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|098765-4321|921|            |307|4|1|Månadsutbetalning|2022-01|MÅN|997|Nettoskuld till n lön|||0|0||0|750|
Flex Lön|1973|2022|098765-4321|921|            |308|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|098765-4321|921|            |308|2|1|Månadsutbetalning|2022-01|MÅN|696|Pension, löneväxling|2022-01-01T00:00|2022-01-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|098765-4321|921|            |308|3|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-11359|
Flex Lön|1973|2022|098765-4321|921|            |308|4|1|Månadsutbetalning|2022-01|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|625|
Flex Lön|1973|2022|098765-4321|921|            |308|5|1|Månadsutbetalning|2022-01|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-625|
Flex Lön|1973|2022|098765-4321|921|            |310|1|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-01T00:00|2022-01-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|098765-4321|921|            |312|1|1|Månadsutbetalning|2022-01|MÅN|80|Uppehållslön|2022-01-01T00:00|2022-01-11T00:00|0|11||754.838709677419|8303|Vinter
Flex Lön|1973|2022|098765-4321|921|            |312|2|1|Månadsutbetalning|2022-01|MÅN|81|Uppehållslöneavdrag|2022-01-12T00:00|2022-01-31T00:00|0|20||-83.8709677419355|-1677|
Flex Lön|1973|2022|098765-4321|921|            |312|3|1|Månadsutbetalning|2022-01|MÅN|70|Månadslön|2022-01-12T00:00|2022-01-31T00:00|100|20||838.709677419355|16774|
Flex Lön|1973|2022|098765-4321|921|            |312|4|1|Månadsutbetalning|2022-01|MÅN|912|Skatt|||0|0||0|-5235|
