system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-3071|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|5|1|Månadsutbetalning|2021-02|MÅN|232|OB-tillägg B, helg|2021-01-01T00:00|2021-01-31T00:00|0|30|tim|58.9|1767|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|6|1|Månadsutbetalning|2021-02|MÅN|74|Periodens närvarotid|2021-01-01T00:00|2021-01-31T00:00|100|54|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-2118|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|3|1|Månadsutbetalning|2021-02|MÅN|603|Tjänstledighet dagar|2021-01-01T00:00|2021-01-31T00:00|50|19|dgr|0|-12375|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|4|1|Månadsutbetalning|2021-02|MÅN|74|Periodens närvarotid|2021-01-01T00:00|2021-01-31T00:00|50|57|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2021-02|MÅN|615|Fp-tillägg 10% 180 dgr|2021-02-01T00:00|2021-02-28T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-6333|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|4|1|Månadsutbetalning|2021-02|MÅN|232|OB-tillägg B, helg|2021-01-01T00:00|2021-01-31T00:00|0|6.5|tim|58.9|382.85|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|5|1|Månadsutbetalning|2021-02|MÅN|233|OB-tillägg A,storhelg|2021-01-01T00:00|2021-01-31T00:00|0|6.5|tim|117.6|764.4|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|6|1|Månadsutbetalning|2021-02|MÅN|612|Föräldraledig dagar|2021-01-01T00:00|2021-01-31T00:00|15|21|dgr|0|-4425|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|7|1|Månadsutbetalning|2021-02|MÅN|74|Periodens närvarotid|2021-01-01T00:00|2021-01-31T00:00|84.97|136.5|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|8|1|Månadsutbetalning|2021-02|MÅN|998|Öresutjämning|||0|0||0|-0.25|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-2733|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|3|1|Månadsutbetalning|2021-02|MÅN|400|Karensavdrag|2021-01-04T00:00|2021-01-31T00:00|100|1|dgr|0|-650.32|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|4|1|Månadsutbetalning|2021-02|MÅN|402|Sjukavdrag dag 1 - 14|2021-01-04T00:00|2021-01-17T00:00|25|9|dgr|-270.967741935485|-2438.71|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|5|1|Månadsutbetalning|2021-02|MÅN|404|Sjukavdrag dag 15 - 90|2021-01-18T00:00|2021-01-31T00:00|25|14|kdgr|-193.548387096774|-2709.68|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|6|1|Månadsutbetalning|2021-02|MÅN|603|Tjänstledighet dagar|2021-01-01T00:00|2021-01-31T00:00|25|19|dgr|0|-6000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|7|1|Månadsutbetalning|2021-02|MÅN|74|Periodens närvarotid|2021-01-01T00:00|2021-01-31T00:00|50|76|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|8|1|Månadsutbetalning|2021-02|MÅN|403|Sjuklön 80% dag 1 - 14|2021-01-04T00:00|2021-01-17T00:00|25|9|dgr|216.774193548388|1950.97|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|9|1|Månadsutbetalning|2021-02|MÅN|405|Sjuklön 10% dag 15-90|2021-01-18T00:00|2021-01-31T00:00|25|14|kdgr|19.3548387096774|270.97|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|10|1|Månadsutbetalning|2021-02|MÅN|998|Öresutjämning|||0|0||0|-0.23|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2021-02|MÅN|110|Lönetillägg|2021-02-01T00:00|2021-02-28T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-10854|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2021-02|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-1200|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|0|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2021-02|MÅN|924|Nettolöneavdrag|2021-02-01T00:00|2021-02-28T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2021-02|MÅN|997|Nettoskuld till n lön|||0|0||0|1350|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2021-02|MÅN|696|Pension, löneväxling|2021-02-01T00:00|2021-02-28T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-11554|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2021-02|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2021-02|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-7688|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|3|1|Månadsutbetalning|2021-02|MÅN|74|Periodens närvarotid|2021-01-01T00:00|2021-01-31T00:00|100|120|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|4|1|Månadsutbetalning|2021-02|MÅN|501|Semester betald|2021-01-01T00:00|2021-01-10T00:00|0|4|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|5|1|Månadsutbetalning|2021-02|MÅN|510|Semesterlön|2021-01-01T00:00|2021-01-10T00:00|0|4|dgr|1380|5520|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|6|1|Månadsutbetalning|2021-02|MÅN|511|Semesteravdrag|2021-01-01T00:00|2021-01-10T00:00|0|4|dgr|-1380|-5520|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|8|1|Månadsutbetalning|2021-02|MÅN|522|Semestertillägg 0,605%|2021-01-01T00:00|2021-01-10T00:00|0|4|dgr|181.5|726|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|10|1|Månadsutbetalning|2021-02|MÅN|501|Semester betald|2021-02-01T00:00|2021-02-05T00:00|0|5|dgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|11|1|Månadsutbetalning|2021-02|MÅN|510|Semesterlön|2021-02-01T00:00|2021-02-05T00:00|0|5|dgr|1380|6900|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|12|1|Månadsutbetalning|2021-02|MÅN|511|Semesteravdrag|2021-02-01T00:00|2021-02-05T00:00|0|5|dgr|-1380|-6900|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2021-02|UPPDR|85|Arvode A-Sink socavg|2021-02-01T00:00|2021-02-28T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2021-02|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2021-02|MÅN|70|Månadslön|2021-02-01T00:00|2021-02-28T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2021-02|MÅN|81|Uppehållslöneavdrag|2021-02-01T00:00|2021-02-28T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2021-02|MÅN|912|Skatt|||0|0||0|-5410|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|21|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|37000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|26|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-148|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|27|1|Månadsutbetalning|2021-03|MÅN|603|Tjänstledighet dagar|2021-02-01T00:00|2021-02-28T00:00|100|20|dgr|0|-35000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|30|1|Månadsutbetalning|2021-03|MÅN|913|Engångsskatt|||0|0||0|-20520|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|31|1|Månadsutbetalning|2021-03|MÅN|79|Månadslön retroaktiv|||0|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|5|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|6|1|Månadsutbetalning|2021-03|MÅN|110|Lönetillägg|2021-03-01T00:00|2021-03-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|8|1|Månadsutbetalning|2021-03|MÅN|6|Särskild ersättning|||0|0||0|4000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|9|1|Månadsutbetalning|2021-03|MÅN|559|Semester retroaktiv|||0|0||0|-6367.74|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|10|1|Månadsutbetalning|2021-03|MÅN|219|Övertid retroaktiv|||0|0||0|37.53|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|11|1|Månadsutbetalning|2021-03|MÅN|998|Öresutjämning|||0|0||0|0.21|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-8056|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|6|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|11|1|Månadsutbetalning|2021-03|MÅN|6|Särskild ersättning|||0|0||0|8000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|12|1|Månadsutbetalning|2021-03|MÅN|913|Engångsskatt|||0|0||0|-2720|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|5|1|Månadsutbetalning|2021-03|MÅN|406|Sjukavdrag > 90dgr|2020-05-01T00:00|2021-02-28T00:00|100|304|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|5|1|Månadsutbetalning|2021-03|MÅN|79|Månadslön retroaktiv|||0|0||0|9000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|6|1|Månadsutbetalning|2021-03|MÅN|559|Semester retroaktiv|||0|0||0|-42.35|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|7|1|Månadsutbetalning|2021-03|MÅN|913|Engångsskatt|||0|0||0|-2687|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|8|1|Månadsutbetalning|2021-03|MÅN|998|Öresutjämning|||0|0||0|0.35|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-9454|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-6210|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-8264|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-9104|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-18769|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|5|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|6|1|Månadsutbetalning|2021-03|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|13375|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|7|1|Månadsutbetalning|2021-03|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-13375|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-7072|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|6|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|80|0||0|28800|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|7|1|Månadsutbetalning|2021-03|MÅN|30|80/90/100 modell, debet|2021-03-01T00:00|2021-03-31T00:00|0|0||0|3200|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|8|1|Månadsutbetalning|2021-03|MÅN|31|80/90/100 modell, kredit|2021-03-01T00:00|2021-03-31T00:00|0|0||0|-3200|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|6|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|7|1|Månadsutbetalning|2021-03|MÅN|547|Semers vid < 40%|2021-03-01T00:00|2021-03-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|8|1|Månadsutbetalning|2021-03|MÅN|570|Semesteravdr under 40 %|2021-03-01T00:00|2021-03-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-5902|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|5|1|Månadsutbetalning|2021-03|MÅN|536|Sem omv till tim bet dgr|||0|3|tim|0|0|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|6|1|Månadsutbetalning|2021-03|MÅN|520|Sem tillägg omv bet dgr|||0|1|dgr|74.86875|74.87|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|7|1|Månadsutbetalning|2021-03|MÅN|510|Semesterlön|||0|1|dgr|1138.5|1138.5|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|8|1|Månadsutbetalning|2021-03|MÅN|511|Semesteravdrag|||0|1|dgr|-1138.5|-1138.5|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|9|1|Månadsutbetalning|2021-03|MÅN|998|Öresutjämning|||0|0||0|0.13|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|4|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|5|1|Månadsutbetalning|2021-03|MÅN|615|Fp-tillägg 10% 180 dgr|2021-03-01T00:00|2021-03-31T00:00|0|0|kdgr|105.357142857143|0|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-10854|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|5|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|6|1|Månadsutbetalning|2021-03|MÅN|110|Lönetillägg|2021-03-01T00:00|2021-03-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2021-03|MÅN|997|Nettoskuld till n lön|||0|0||0|1500|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|6|1|Månadsutbetalning|2021-03|MÅN|996|Nettoskuld fr föreg lön|||0|0||0|-1350|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|7|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|0|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|8|1|Månadsutbetalning|2021-03|MÅN|924|Nettolöneavdrag|2021-03-01T00:00|2021-03-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-11554|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|6|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|7|1|Månadsutbetalning|2021-03|MÅN|696|Pension, löneväxling|2021-03-01T00:00|2021-03-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|8|1|Månadsutbetalning|2021-03|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|2375|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|9|1|Månadsutbetalning|2021-03|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-2375|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-7442|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|3|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|2|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|5|1|Månadsutbetalning|2021-03|UPPDR|86|Arvode A- Sink ej socavg|||0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|            |311|6|1|Månadsutbetalning|2021-03|UPPDR|917|Skatt A-Sink|||0|0||0|-750|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2021-03|MÅN|912|Skatt|||0|0||0|-5410|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|4|1|Månadsutbetalning|2021-03|MÅN|70|Månadslön|2021-03-01T00:00|2021-03-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|5|1|Månadsutbetalning|2021-03|MÅN|81|Uppehållslöneavdrag|2021-03-01T00:00|2021-03-31T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19600814-0623|314|12|1|Månadsutbetalning|2021-03|UPPDR|86|Arvode A- Sink ej socavg|||0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19600814-0623|314|13|1|Månadsutbetalning|2021-03|UPPDR|917|Skatt A-Sink|||0|0||0|-300|
Flex Lön|1973|2022|123456-7890|923|19600814-0623|314|14|1|Månadsutbetalning|2021-03|UPPDR|912|Skatt|||0|0||0|-600|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2021-04|MÅN|994|Bruttoskuld fr föreg lön|||0|0||0|-9000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|38000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-6932|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2021-04|MÅN|110|Lönetillägg|2021-04-01T00:00|2021-04-30T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-5594|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2021-04|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7934|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|2|1|Månadsutbetalning|2021-04|MÅN|110|Lönetillägg|2021-04-01T00:00|2021-04-30T00:00|0|0||0|1000|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|3|1|Månadsutbetalning|2021-04|MÅN|81|Uppehållslöneavdrag|2021-04-01T00:00|2021-04-30T00:00|0|0||0|-1550|
Flex Lön|1973|2022|123456-7890|923|19640303-0643|50|4|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-7318|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-9454|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19910509-3133|70|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-6210|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-8264|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2021-04|MÅN|70|Månadslön|2021-04-01T00:00|2021-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2021-04|MÅN|912|Skatt|||0|0||0|-9104|
